,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr
346,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
347,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
348,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
349,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
350,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
351,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
352,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
353,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
354,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
355,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
356,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
357,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
358,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
359,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
360,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
361,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
362,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
363,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
364,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
365,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
366,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
367,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
368,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
369,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
370,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
371,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
372,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
373,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
374,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
375,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
376,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
377,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
378,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
379,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
380,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
381,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
382,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
383,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
384,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
385,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
386,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
387,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
388,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
389,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
390,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
391,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
392,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,2
393,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,3
394,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
395,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
396,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
397,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
398,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
399,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
400,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
401,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
402,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
403,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
404,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
405,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
406,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
407,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
408,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
409,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
410,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
411,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
412,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
413,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
414,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
415,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
416,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
417,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
418,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
419,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
420,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
421,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
422,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
423,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
424,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
425,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
426,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
427,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
428,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
429,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
430,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
431,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
432,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
433,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
434,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
435,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
436,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
437,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
438,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
439,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
440,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
441,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
442,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
443,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
444,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
445,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
446,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
447,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
448,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
449,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
450,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
451,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
452,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
453,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
454,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
455,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
456,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
457,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
458,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
459,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
460,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
461,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
462,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
463,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
464,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
465,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
466,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
467,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
468,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
469,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
470,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
471,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
472,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
473,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
474,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
475,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
476,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
477,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
478,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
479,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
480,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
481,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
482,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
483,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
484,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
485,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
486,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
487,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
488,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
489,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
490,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
491,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
492,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
493,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
494,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
495,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
496,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
497,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
498,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
499,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
500,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
501,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
502,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
503,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
504,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
505,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
506,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
507,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
508,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
509,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
510,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
511,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
512,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
513,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
514,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
515,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
516,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
517,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
518,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
519,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
520,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
521,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
522,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
523,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
524,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
525,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
526,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
527,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
528,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
529,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
530,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
531,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
532,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
533,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
534,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
535,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
536,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
537,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
538,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
539,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
540,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
541,Vestas,V27,225.0,40.0,27.0,572.56,53.5,3
542,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
543,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
544,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
545,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
546,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
547,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
548,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
549,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
550,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
551,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
552,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
553,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
554,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
555,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
556,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
557,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
558,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
559,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
560,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
561,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
562,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
563,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
564,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
565,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
566,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
567,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
568,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
569,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
570,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
571,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
572,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
573,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
574,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
575,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
576,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
577,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
578,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
579,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
580,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
581,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
582,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
583,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
584,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
585,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
586,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
587,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
588,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
589,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
590,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
591,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
592,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
593,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
594,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
595,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
596,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
597,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
598,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
599,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
600,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
601,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
602,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
603,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
604,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
605,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
606,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
607,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
608,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
609,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
610,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
611,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
612,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
613,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
614,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
615,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
616,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
617,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
618,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
619,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
620,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
621,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
622,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
623,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
624,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
625,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
626,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
627,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
628,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
629,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
630,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
631,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
632,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
633,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
634,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
635,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
636,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
637,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
638,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
639,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
640,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
641,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
642,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
643,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
644,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
645,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
646,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
647,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
648,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
649,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
650,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
651,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
652,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
653,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
654,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
655,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
656,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
657,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
658,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
659,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
660,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
661,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
662,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
663,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
664,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
665,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
666,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
667,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
668,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
669,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
670,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
671,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
672,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
673,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
674,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
675,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
676,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
677,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
678,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
679,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
680,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
681,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
682,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
683,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
684,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
685,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
686,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
687,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
688,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
689,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
690,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
691,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
692,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
693,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
694,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
695,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
696,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
697,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
698,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
699,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
700,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
701,Vestas,V90-3.0,3000.0,80.0,90.0,6361.73,125.0,3
702,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
703,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
704,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
705,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
706,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,2
707,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
708,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
709,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
710,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
711,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
712,GE Wind,GE2.85-103,2850.0,85.0,103.0,8332.29,136.6,3
